"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Aspm",1.66886557640514e-10,0.262290031376172,0.243,0.05,4.6724898408191e-06,"radial glia","Aspm"
"Hsd17b10",1.71831484533997e-10,0.385737597103886,0.9,0.552,4.81093790398286e-06,"radial glia","Hsd17b10"
"Wbscr22",1.75310789855444e-10,0.292050952547871,0.686,0.284,4.90835149437272e-06,"radial glia","Wbscr22"
"Cldnd1",1.94452244040614e-10,0.401109734136048,0.743,0.368,5.4442739286491e-06,"radial glia","Cldnd1"
"2310039H08Rik",2.08078433275028e-10,0.375292187221128,0.743,0.357,5.82577997483424e-06,"radial glia","2310039H08Rik"
"Ctbp2",2.36060223117926e-10,0.285982479109811,0.686,0.295,6.60921412685568e-06,"radial glia","Ctbp2"
"Nt5dc2",2.3832669624222e-10,0.337297846107949,0.629,0.255,6.67267084138967e-06,"radial glia","Nt5dc2"
"Tuba1c",2.38393778244173e-10,0.561915976610592,0.329,0.092,6.67454900328035e-06,"radial glia","Tuba1c"
"Impdh2",2.39684464029107e-10,0.413758021590723,0.871,0.551,6.71068562388694e-06,"radial glia","Impdh2"
"Tmbim6",2.57469675457246e-10,0.454559547494955,0.8,0.487,7.20863597345198e-06,"radial glia","Tmbim6"
"Gapdh",2.58196703867577e-10,0.349583538304979,1,0.993,7.22899131488442e-06,"radial glia","Gapdh"
"Snx3",2.62461745847363e-10,0.366648841768391,0.886,0.64,7.34840396023448e-06,"radial glia","Snx3"
"Rap1a",2.86569669164723e-10,0.374608221461528,0.7,0.342,8.02337759727392e-06,"radial glia","Rap1a"
"Gnas",3.23366100942697e-10,0.31993147459902,1,0.978,9.05360409419364e-06,"radial glia","Gnas"
"Rnh1",4.15548073960063e-10,0.256815598909683,0.571,0.215,1.16345149747339e-05,"radial glia","Rnh1"
"Pura",4.50925869542146e-10,0.288606150881364,0.7,0.304,1.2625022495441e-05,"radial glia","Pura"
"Rrbp1",4.89907927416191e-10,0.308446773225271,0.614,0.25,1.37164421517985e-05,"radial glia","Rrbp1"
"Arl2bp",4.94307251202373e-10,0.401946897100102,0.786,0.432,1.3839614419164e-05,"radial glia","Arl2bp"
"1500011K16Rik",4.96660526103927e-10,0.367261892638269,0.643,0.302,1.39055014098577e-05,"radial glia","1500011K16Rik"
"Cks1b",5.34362008459429e-10,0.447021421855797,0.686,0.349,1.49610675128471e-05,"radial glia","Cks1b"
"Sbds",5.3788425917554e-10,0.32761044652029,0.586,0.236,1.50596834883968e-05,"radial glia","Sbds"
"Rpl3",6.52049057799565e-10,0.298394861934885,1,0.996,1.82560695202722e-05,"radial glia","Rpl3"
"Snapin",6.58891579735181e-10,0.28860759581844,0.614,0.25,1.84476464494256e-05,"radial glia","Snapin"
"Rps20",6.69591519378446e-10,0.252715035616772,1,0.999,1.87472233595577e-05,"radial glia","Rps20"
"Actn1",6.87723093847433e-10,0.254837737742693,0.443,0.147,1.92548711815404e-05,"radial glia","Actn1"
"Rnaseh2c",7.00600488665386e-10,0.444716985132455,0.814,0.501,1.96154124816535e-05,"radial glia","Rnaseh2c"
"Tmem138",7.14011910224277e-10,0.25678702319243,0.471,0.164,1.99909054624593e-05,"radial glia","Tmem138"
"2810417H13Rik",7.19389918944626e-10,0.268386586552877,0.5,0.176,2.01414789506116e-05,"radial glia","2810417H13Rik"
"2310009B15Rik",7.61888343571531e-10,0.28424205773198,0.586,0.233,2.13313498433157e-05,"radial glia","2310009B15Rik"
"Tuba1b",8.52206477850328e-10,0.59560346253803,0.986,0.912,2.38600769668535e-05,"radial glia","Tuba1b"
"Mrps14",8.61870399545311e-10,0.399855834329616,0.871,0.632,2.41306474464696e-05,"radial glia","Mrps14"
"Ttyh3",8.88614442369863e-10,0.38970095855427,0.786,0.435,2.48794271574714e-05,"radial glia","Ttyh3"
"Scd2",1.07412145394876e-09,0.458991001186731,0.886,0.592,3.00732524676573e-05,"radial glia","Scd2"
"Dpm3",1.10602707238038e-09,0.38433628662125,0.871,0.578,3.09665459725059e-05,"radial glia","Dpm3"
"Cdca8",1.13466779796207e-09,0.629736331233846,0.471,0.185,3.1768429007342e-05,"radial glia","Cdca8"
"Paics",1.18563060123756e-09,0.44079325256126,0.771,0.422,3.31952855734493e-05,"radial glia","Paics"
"Adgrb2",1.22535707524742e-09,0.274536610877172,0.457,0.159,3.43075473927771e-05,"radial glia","Adgrb2"
"Hsd17b12",1.46487582464827e-09,0.430283118550291,0.757,0.444,4.10135933385023e-05,"radial glia","Hsd17b12"
"Dad1",1.46929269129096e-09,0.346764992582032,0.986,0.806,4.11372567707643e-05,"radial glia","Dad1"
"Gm2a",1.47881783896653e-09,0.307003778702165,0.357,0.112,4.1403941855385e-05,"radial glia","Gm2a"
"Rangrf",1.75337941735949e-09,0.263107519139535,0.486,0.184,4.90911169272311e-05,"radial glia","Rangrf"
"Rorb",1.75985891584028e-09,0.349720424890977,0.4,0.128,4.92725299256963e-05,"radial glia","Rorb"
"Tpm4",1.91938678001161e-09,0.366105093470106,0.729,0.35,5.37389910667652e-05,"radial glia","Tpm4"
"Rps2",1.93860244141521e-09,0.290220081229558,1,0.997,5.42769911547429e-05,"radial glia","Rps2"
"2700094K13Rik",2.06039626677692e-09,0.478254804500923,0.943,0.799,5.76869746772202e-05,"radial glia","2700094K13Rik"
"Npm1",2.15443119524819e-09,0.323918988598274,1,0.991,6.03197646045589e-05,"radial glia","Npm1"
"Atp5e",2.31908985921472e-09,0.290929044316593,1,0.982,6.49298778782936e-05,"radial glia","Atp5e"
"Ccs",2.43003217366865e-09,0.255098920328501,0.514,0.197,6.80360407983749e-05,"radial glia","Ccs"
"Rps18",2.50515710099001e-09,0.293178420055647,1,1,7.01393885135183e-05,"radial glia","Rps18"
"Timp2",2.61940485247576e-09,0.343526618742481,0.5,0.197,7.33380970596165e-05,"radial glia","Timp2"
"Incenp",2.63070331861351e-09,0.282238929491558,0.371,0.114,7.36544315145411e-05,"radial glia","Incenp"
"Med25",2.69657750094309e-09,0.499625825247279,0.771,0.439,7.54987768714045e-05,"radial glia","Med25"
"Stag2",2.76626241926498e-09,0.277031002953799,0.629,0.274,7.7449815214581e-05,"radial glia","Stag2"
"Lima1",3.19901724315415e-09,0.334262233374655,0.571,0.24,8.95660847738299e-05,"radial glia","Lima1"
"Lamp1",3.39292447218465e-09,0.371973542650557,0.971,0.651,9.49950993722258e-05,"radial glia","Lamp1"
"Siva1",3.42441565656944e-09,0.408171789793548,0.757,0.457,9.58767895526312e-05,"radial glia","Siva1"
"Casc5",3.59600026593322e-09,0.289948633770037,0.257,0.064,0.000100680815445598,"radial glia","Casc5"
"Ccdc58",3.74858035247413e-09,0.256071866333549,0.543,0.216,0.000104952752708571,"radial glia","Ccdc58"
"Zbtb20",3.82900679583325e-09,0.362778995873627,0.943,0.689,0.000107204532269739,"radial glia","Zbtb20"
"Shisa4",3.95479734807393e-09,0.383208899719211,0.714,0.381,0.000110726416151374,"radial glia","Shisa4"
"Rps12",3.99302093524404e-09,0.253564426112323,0.986,0.999,0.000111796600144963,"radial glia","Rps12"
"Pole4",4.3780411648048e-09,0.273532609703712,0.729,0.344,0.000122576396532205,"radial glia","Pole4"
"Rpl10a",4.58412686912387e-09,0.283438099989066,1,0.995,0.00012834638408173,"radial glia","Rpl10a"
"Cenpe",4.59889563595961e-09,0.388267115854446,0.3,0.083,0.000128759880015597,"radial glia","Cenpe"
"Nedd4",4.65592626789024e-09,0.414183008950314,0.914,0.749,0.000130356623648391,"radial glia","Nedd4"
"Mfap2",5.23087670010351e-09,0.439116350290888,0.914,0.572,0.000146454085849498,"radial glia","Mfap2"
"S100a16",6.75741590313206e-09,0.425293384329054,0.3,0.087,0.000189194130455891,"radial glia","S100a16"
"Txn1",7.20040032616268e-09,0.46501434398104,0.943,0.857,0.000201596808331903,"radial glia","Txn1"
"Abce1",7.43956228962089e-09,0.301050675212545,0.571,0.244,0.000208292864984806,"radial glia","Abce1"
"Hn1l",7.80392286371807e-09,0.259632580325342,0.5,0.199,0.000218494232338379,"radial glia","Hn1l"
"Dek",7.92261017109887e-09,0.469584243314873,0.829,0.671,0.000221817239570426,"radial glia","Dek"
"Ift57",9.53631470898021e-09,0.285041779434426,0.486,0.191,0.000266997739222028,"radial glia","Ift57"
"Adsl",9.95101867775807e-09,0.274984555470331,0.457,0.174,0.00027860862093987,"radial glia","Adsl"
"Ube2c",9.98370109534729e-09,0.561289919816964,0.457,0.183,0.000279523663267533,"radial glia","Ube2c"
"Fundc2",1.1935922069103e-08,0.352579936262806,0.743,0.4,0.000334181946090745,"radial glia","Fundc2"
"Snrpb",1.23655377602439e-08,0.362064522592274,0.971,0.866,0.000346210326211309,"radial glia","Snrpb"
"Hat1",1.42983392573394e-08,0.28764397520307,0.543,0.227,0.000400324902526987,"radial glia","Hat1"
"Rabggtb",1.53493955651879e-08,0.287703243340333,0.614,0.267,0.000429752377034132,"radial glia","Rabggtb"
"Echs1",1.69797830359206e-08,0.374049611094891,0.771,0.467,0.000475399965439704,"radial glia","Echs1"
"Fam96a",1.76870978663482e-08,0.272839539970292,0.743,0.365,0.000495203366062016,"radial glia","Fam96a"
"Msmo1",2.20533152195174e-08,0.423834847361928,0.686,0.378,0.000617448719516049,"radial glia","Msmo1"
"Canx",2.22988401376667e-08,0.335991498890723,0.857,0.516,0.000624322926174392,"radial glia","Canx"
"Mettl1",2.38117780598197e-08,0.262703786047702,0.529,0.227,0.000666682162118832,"radial glia","Mettl1"
"Oaz1",2.49557757973822e-08,0.262345872411878,0.986,0.977,0.000698711810775106,"radial glia","Oaz1"
"Akr1b3",2.81790563880461e-08,0.325906061343304,0.586,0.266,0.000788957220752514,"radial glia","Akr1b3"
"1810058I24Rik",3.13586540787903e-08,0.345966043171853,0.829,0.5,0.000877979596897971,"radial glia","1810058I24Rik"
"D10Jhu81e",3.15633720999785e-08,0.29444796116797,0.543,0.232,0.000883711292055197,"radial glia","D10Jhu81e"
"Pdcd10",3.16621094098405e-08,0.326710036410134,0.671,0.346,0.000886475739256714,"radial glia","Pdcd10"
"Mocs2",3.22067859495213e-08,0.384765700574208,0.8,0.448,0.000901725593014698,"radial glia","Mocs2"
"Idh2",3.24032883434916e-08,0.338437149016335,0.786,0.507,0.000907227267041078,"radial glia","Idh2"
"Ak2",3.31461955770014e-08,0.319127613668126,0.757,0.405,0.000928027183764885,"radial glia","Ak2"
"Npc2",3.34538376204061e-08,0.335885464042752,0.943,0.697,0.000936640545696129,"radial glia","Npc2"
"Ddr1",3.35835310603362e-08,0.300841928668733,0.571,0.256,0.000940271702627292,"radial glia","Ddr1"
"Cuta",3.51940788851376e-08,0.34528228319394,0.9,0.628,0.000985363820626082,"radial glia","Cuta"
"Pnrc2",3.87102739263299e-08,0.306633043953539,0.586,0.265,0.00108381024938938,"radial glia","Pnrc2"
"Tpm1",4.39015444319928e-08,0.397716012584089,0.686,0.363,0.00122915544100693,"radial glia","Tpm1"
"Eif3j1",4.4075499473677e-08,0.336033739802864,0.886,0.61,0.00123402583426401,"radial glia","Eif3j1"
"Nsmce4a",4.92881350078348e-08,0.308409666992551,0.743,0.421,0.00137996920394936,"radial glia","Nsmce4a"
"Tmpo",5.22589260556004e-08,0.412060966898582,0.8,0.569,0.0014631454117047,"radial glia","Tmpo"
"Krtcap2",5.46851942272132e-08,0.33152775207793,0.957,0.827,0.00153107606797352,"radial glia","Krtcap2"
"Hist1h1e",5.65407873566408e-08,0.537559534074709,0.757,0.376,0.00158302896441123,"radial glia","Hist1h1e"
"Lsm2",5.76191409619379e-08,0.379961320652992,0.829,0.559,0.00161322070865234,"radial glia","Lsm2"
"Nap1l1",5.84866832938621e-08,0.33428830785975,0.986,0.843,0.00163751015886155,"radial glia","Nap1l1"
"Rbbp7",6.2230883075204e-08,0.321869592850509,0.7,0.397,0.00174234026433956,"radial glia","Rbbp7"
"Serf2",6.52635415341098e-08,0.297193131071596,1,0.971,0.00182724863587201,"radial glia","Serf2"
"Naa50",6.77131529786787e-08,0.308625024091907,0.657,0.317,0.00189583285709705,"radial glia","Naa50"
"2310022B05Rik",6.93290879785564e-08,0.331656538121366,0.629,0.315,0.00194107580522362,"radial glia","2310022B05Rik"
"Hspd1",6.97196506127076e-08,0.36027192985486,0.914,0.756,0.00195201077785459,"radial glia","Hspd1"
"Cnih4",8.08692088118931e-08,0.284445613303843,0.714,0.363,0.00226417610831538,"radial glia","Cnih4"
"Tmem14c",8.62846081921606e-08,0.328749705974029,0.829,0.534,0.00241579646016411,"radial glia","Tmem14c"
"Arl6ip6",9.9683135404162e-08,0.26689099705991,0.586,0.264,0.00279092842504573,"radial glia","Arl6ip6"
"N6amt1",9.974252795736e-08,0.277588572738544,0.486,0.204,0.00279259129775017,"radial glia","N6amt1"
"Adgrg1",1.21046016658399e-07,0.300681493734929,0.643,0.305,0.00338904637440184,"radial glia","Adgrg1"
"Ech1",1.26073795127144e-07,0.289892562686971,0.686,0.35,0.00352981411596976,"radial glia","Ech1"
"Anapc13",1.37432222316337e-07,0.324674835723971,0.957,0.774,0.0038478273604128,"radial glia","Anapc13"
"Thoc7",1.40808400270582e-07,0.363905931825246,0.9,0.716,0.00394235359077574,"radial glia","Thoc7"
"Desi2",1.45216294424608e-07,0.27807106295164,0.657,0.34,0.00406576581130017,"radial glia","Desi2"
"Lsm4",1.49393492384988e-07,0.338005242961234,0.986,0.784,0.00418271899979489,"radial glia","Lsm4"
"Pgd",1.51768391562713e-07,0.26842689244093,0.529,0.242,0.00424921142697283,"radial glia","Pgd"
"Rab9",1.71549213423857e-07,0.264129171810812,0.657,0.324,0.00480303487744116,"radial glia","Rab9"
"Tceal8",1.71676840264128e-07,0.300226535671413,0.9,0.554,0.00480660817371506,"radial glia","Tceal8"
"Kif22",1.76502781689477e-07,0.254860019569009,0.314,0.103,0.00494172488174197,"radial glia","Kif22"
"Commd1",2.32766493111925e-07,0.299057333784048,0.814,0.47,0.00651699627414767,"radial glia","Commd1"
"Ndufa12",2.44801874692173e-07,0.286340503086348,0.971,0.864,0.00685396288763145,"radial glia","Ndufa12"
"Tprgl",2.50611568066698e-07,0.355216258008085,0.743,0.433,0.00701662268273141,"radial glia","Tprgl"
"Pole3",2.58681847257178e-07,0.312990980210543,0.729,0.396,0.00724257435950648,"radial glia","Pole3"
"Pdcd4",2.65861617584458e-07,0.35160050560278,0.614,0.315,0.00744359356912964,"radial glia","Pdcd4"
"Uqcr10",2.96600490211284e-07,0.268703655299289,1,0.906,0.00830422052493552,"radial glia","Uqcr10"
"Hspa5",2.98493136899552e-07,0.382974662785736,0.871,0.636,0.00835721084691367,"radial glia","Hspa5"
"Rdx",3.05802274436614e-07,0.322050547334296,0.871,0.689,0.00856185207967633,"radial glia","Rdx"
"Tcf3",3.28382061024803e-07,0.251325738495009,0.757,0.404,0.00919404094457243,"radial glia","Tcf3"
"Nfia",3.40419140068611e-07,0.278733230159923,0.743,0.421,0.00953105508364096,"radial glia","Nfia"
"Srek1ip1",3.57561212837827e-07,0.257645156585271,0.629,0.312,0.0100109988370335,"radial glia","Srek1ip1"
"Eif3i",4.03805578242288e-07,0.2999401320853,0.943,0.78,0.0113057485796276,"radial glia","Eif3i"
"Pak4",4.10835796780197e-07,0.256066089865648,0.457,0.202,0.011502580638252,"radial glia","Pak4"
"Slc25a3",4.12675795208842e-07,0.271339338310115,0.986,0.904,0.0115540969142572,"radial glia","Slc25a3"
"Ruvbl1",4.24977984349197e-07,0.283632031918855,0.814,0.48,0.0118985336058088,"radial glia","Ruvbl1"
"Olig1",4.36647785782389e-07,0.258638541273646,0.129,0.023,0.0122252647063353,"radial glia","Olig1"
"Cenpw",4.64872203779858e-07,0.337168508969684,0.486,0.234,0.0130154919614285,"radial glia","Cenpw"
"Sparcl1",4.74705748093436e-07,0.271880167913093,0.286,0.095,0.01329081153512,"radial glia","Sparcl1"
"Rpl12",4.82162779640004e-07,0.270256343656604,1,0.989,0.0134995935043608,"radial glia","Rpl12"
"Smap1",4.93931852541675e-07,0.303580931680988,0.843,0.541,0.0138291040074618,"radial glia","Smap1"
"Gm14698",5.1953257957471e-07,0.265327189595047,0.571,0.268,0.0145458731629327,"radial glia","Gm14698"
"Igfbp2",5.75080269696879e-07,0.42719974623304,0.771,0.522,0.0161010973909732,"radial glia","Igfbp2"
"Sept7",6.46731651981875e-07,0.389384353451819,0.929,0.771,0.0181071927921885,"radial glia","Sept7"
"0610007P14Rik",6.85625071738196e-07,0.325863104079407,0.814,0.462,0.019196130758526,"radial glia","0610007P14Rik"
"Abhd14a",7.12316067998572e-07,0.31217582745529,0.614,0.322,0.019943425271824,"radial glia","Abhd14a"
"Samm50",7.32263912498179e-07,0.269652262503426,0.714,0.379,0.020501925022124,"radial glia","Samm50"
"Rpl36al",7.99587688588489e-07,0.258054696344719,0.986,0.956,0.0223868561051005,"radial glia","Rpl36al"
"Dph3",8.07781135650518e-07,0.2702165990165,0.757,0.432,0.0226162562359432,"radial glia","Dph3"
"Pkn2",8.15023890763459e-07,0.31766158909962,0.743,0.467,0.0228190388935953,"radial glia","Pkn2"
"Hdgf",1.0707899740035e-06,0.360437171810987,0.886,0.735,0.0299799776921501,"radial glia","Hdgf"
"Umps",1.09061183611711e-06,0.252024965768658,0.4,0.164,0.0305349501876067,"radial glia","Umps"
"Eif1ax",1.18182893431302e-06,0.296941904331019,0.914,0.67,0.033088846502896,"radial glia","Eif1ax"
"Emc2",1.22964976058115e-06,0.284593071955051,0.543,0.264,0.034427733996751,"radial glia","Emc2"
"D8Ertd738e",1.25313618628984e-06,0.256002485423323,0.971,0.825,0.0350853069437428,"radial glia","D8Ertd738e"
"Col4a1",1.57591767523641e-06,0.548119193149974,0.129,0.025,0.0441225430712689,"radial glia","Col4a1"
"Aurka",1.66342458946153e-06,0.267099826576555,0.257,0.082,0.0465725616557438,"radial glia","Aurka"
"1110001J03Rik",1.78603266081318e-06,0.294918201861999,0.843,0.611,0.0500053424374475,"radial glia","1110001J03Rik"
"Lhx2",1.96732300094533e-06,0.324934912019867,0.743,0.456,0.0550811093804674,"radial glia","Lhx2"
"St13",2.03114943000852e-06,0.304802790033377,1,0.815,0.0568681217413785,"radial glia","St13"
"Serp1",2.05807894782344e-06,0.251653622111409,0.743,0.413,0.0576220943811608,"radial glia","Serp1"
"Capns1",2.16879376082657e-06,0.285030482377156,0.8,0.493,0.0607218877156222,"radial glia","Capns1"
"Pantr1",2.28082665533293e-06,0.28159024830374,0.986,0.862,0.0638585846960114,"radial glia","Pantr1"
"Ddx39",2.35773064480407e-06,0.310664080516001,0.643,0.365,0.0660117425932243,"radial glia","Ddx39"
"Fjx1",2.51715584091591e-06,0.290267763318123,0.529,0.245,0.0704753292339636,"radial glia","Fjx1"
"Fkbp3",2.83868617073268e-06,0.299427882600315,0.957,0.886,0.0794775354081736,"radial glia","Fkbp3"
"Emg1",3.74036654145872e-06,0.300143827988486,0.9,0.68,0.104722782427761,"radial glia","Emg1"
"2810004N23Rik",3.8752287024888e-06,0.349893234819712,0.657,0.391,0.108498653212281,"radial glia","2810004N23Rik"
"Ppib",4.05187490677426e-06,0.281723644589416,0.929,0.775,0.113444393639866,"radial glia","Ppib"
"Snx17",4.11761921111791e-06,0.284954393822298,0.757,0.46,0.115285102672879,"radial glia","Snx17"
"Tmco1",4.803888182468e-06,0.274633152782083,0.8,0.5,0.134499261332739,"radial glia","Tmco1"
"Cby1",4.82304727803389e-06,0.272310197215779,0.843,0.517,0.135035677690393,"radial glia","Cby1"
"Cdo1",4.94752774930834e-06,0.253703270201459,0.4,0.167,0.138520881925135,"radial glia","Cdo1"
"Sqle",5.27383394527699e-06,0.285874696779879,0.743,0.437,0.147656802799865,"radial glia","Sqle"
"Slbp",6.20349180963005e-06,0.263068337243719,0.643,0.375,0.173685363686022,"radial glia","Slbp"
"Dazap2",6.24731639676715e-06,0.256642099810888,0.643,0.357,0.174912364476687,"radial glia","Dazap2"
"Rfc2",6.63355404141202e-06,0.30281767933217,0.686,0.391,0.185726246051454,"radial glia","Rfc2"
"P4hb",6.78880530159254e-06,0.254950269814655,0.6,0.33,0.190072970833988,"radial glia","P4hb"
"Ssu72",7.91262940722615e-06,0.261261137635107,0.829,0.584,0.221537798143518,"radial glia","Ssu72"
"Atp1b1",8.08850582963727e-06,0.370143518141014,0.529,0.268,0.226461986218184,"radial glia","Atp1b1"
"Aldoa",9.02959507391658e-06,0.434175193286948,0.886,0.604,0.252810602879517,"radial glia","Aldoa"
"Cdh2",9.80436085935837e-06,0.295105762654298,0.829,0.604,0.274502495340316,"radial glia","Cdh2"
"Ddrgk1",9.91873425523717e-06,0.256651742291156,0.657,0.357,0.27770472167813,"radial glia","Ddrgk1"
"Sdhc",1.12055625229369e-05,0.280688033952171,0.814,0.496,0.313733339517187,"radial glia","Sdhc"
"Gpi1",1.2860870222395e-05,0.276738536685096,0.757,0.516,0.360078644486614,"radial glia","Gpi1"
"Anp32e",1.28733724810772e-05,0.320154789752352,0.8,0.559,0.360428682725201,"radial glia","Anp32e"
"Fdps",1.39761647024063e-05,0.383474870021926,0.857,0.627,0.391304659337972,"radial glia","Fdps"
"Npm3",1.4171940209849e-05,0.298305686250654,0.7,0.474,0.396785981995352,"radial glia","Npm3"
"Marcks",1.43791731702608e-05,0.273767538840975,0.943,0.918,0.402588090420963,"radial glia","Marcks"
"1110004E09Rik",1.51906944298601e-05,0.275334979627583,0.571,0.301,0.425309062647223,"radial glia","1110004E09Rik"
"Gdi2",1.74591382393734e-05,0.315661604569409,0.929,0.814,0.488820952425978,"radial glia","Gdi2"
"Srsf10",1.78810403815186e-05,0.254925464052781,0.871,0.657,0.500633368601758,"radial glia","Srsf10"
"Mydgf",1.91210120195472e-05,0.298980464356346,0.743,0.445,0.535350094523282,"radial glia","Mydgf"
"Gm10073",2.05201904425423e-05,0.365302753164438,0.914,0.697,0.574524292010298,"radial glia","Gm10073"
"Rac1",2.07703460723905e-05,0.266500760482132,0.943,0.727,0.581528149334788,"radial glia","Rac1"
"Stub1",2.17813059849819e-05,0.265802942900285,0.986,0.716,0.609833004967522,"radial glia","Stub1"
"Pdlim7",2.34842975799112e-05,0.284136634951999,0.757,0.454,0.657513363642355,"radial glia","Pdlim7"
"Spcs1",2.56691077649833e-05,0.258007161616999,0.943,0.666,0.718683679204003,"radial glia","Spcs1"
"Dnajc9",2.87760270940666e-05,0.360073053798583,0.686,0.49,0.805671206579678,"radial glia","Dnajc9"
"Psap",2.95774333597292e-05,0.372242341420408,0.843,0.676,0.828108979205699,"radial glia","Psap"
"Pdia6",3.19144048502104e-05,0.314042163683088,0.886,0.66,0.893539506996192,"radial glia","Pdia6"
"Ndufs8",3.2309646590278e-05,0.264993150647794,0.8,0.504,0.904605485234602,"radial glia","Ndufs8"
"Elavl1",3.29182610769876e-05,0.255180858064245,0.743,0.49,0.921645473633499,"radial glia","Elavl1"
"Tex261",3.38786886782348e-05,0.271556715229888,0.614,0.386,0.948535525613217,"radial glia","Tex261"
"Ctnnb1",3.51483091758036e-05,0.261238079295473,0.914,0.674,0.98408236030415,"radial glia","Ctnnb1"
"Ndufb6",3.67340250612108e-05,0.2559130285301,0.929,0.797,1,"radial glia","Ndufb6"
"Tmem167",3.67506451043798e-05,0.258899371542033,0.786,0.522,1,"radial glia","Tmem167"
"Rbmxl1",5.20117746553485e-05,0.268816325606112,0.886,0.723,1,"radial glia","Rbmxl1"
"Gtf2i",5.23709563711359e-05,0.2585527176625,0.7,0.444,1,"radial glia","Gtf2i"
"Sap30",5.669726238577e-05,0.290955274134251,0.657,0.46,1,"radial glia","Sap30"
"Pdia3",6.04959553160186e-05,0.261681639850257,0.743,0.48,1,"radial glia","Pdia3"
"Pkm",6.78737697433872e-05,0.273839324436663,0.986,0.939,1,"radial glia","Pkm"
"Mrps33",7.37678876394754e-05,0.253973075930948,0.957,0.866,1,"radial glia","Mrps33"
"Dut",8.24680767406842e-05,0.341391162076888,0.743,0.543,1,"radial glia","Dut"
"Jun",8.38616781597499e-05,0.370497833690264,0.929,0.713,1,"radial glia","Jun"
"Maged2",8.95332982507535e-05,0.276193073082374,0.8,0.594,1,"radial glia","Maged2"
"Myl6",9.52952139196568e-05,0.263469295249124,1,0.927,1,"radial glia","Myl6"
"H2afx",0.000132036430177749,0.447772198502134,0.7,0.554,1,"radial glia","H2afx"
"Rad21",0.000158112403198706,0.257770291373093,0.571,0.344,1,"radial glia","Rad21"
"Srsf2",0.000173891675932175,0.289546570537561,0.971,0.883,1,"radial glia","Srsf2"
"Pgls",0.000191973793725588,0.261313421407279,0.886,0.721,1,"radial glia","Pgls"
"Pcna",0.000254228860362918,0.370599801298431,0.543,0.381,1,"radial glia","Pcna"
"Gm3764",0.000338504412151929,0.27981637522053,0.929,0.798,1,"radial glia","Gm3764"
"Sept11",0.000439756204027763,0.271258949680181,0.686,0.436,1,"radial glia","Sept11"
"Fosb",0.000466068019411041,0.269520261367223,0.257,0.117,1,"radial glia","Fosb"
"H1fx",0.00108100978483665,0.285379204140775,0.771,0.63,1,"radial glia","H1fx"
"Gm10076",0.00141697229443824,0.278524803019002,0.843,0.635,1,"radial glia","Gm10076"
"Sae1",0.00163320843620449,0.254695311929593,0.714,0.547,1,"radial glia","Sae1"
"Klf2",0.00236751504003347,0.306588304484044,0.129,0.046,1,"radial glia","Klf2"
"Lmnb1",0.00259838112679896,0.383232142594969,0.771,0.637,1,"radial glia","Lmnb1"
"Fos",0.00267657133513142,0.550215395810747,0.657,0.473,1,"radial glia","Fos"
"Arl6ip1",0.00515482796527252,0.589828415566305,0.9,0.821,1,"radial glia","Arl6ip1"
"Acat2",0.00960328588716622,0.310406022885876,0.8,0.629,1,"radial glia","Acat2"
"2810417H13Rik1",9.66246007240017e-137,2.31901484137169,0.983,0.103,2.7052955710706e-132,"cycling radial glia","2810417H13Rik"
"Pbk1",1.45761245782065e-124,1.46883811673303,0.866,0.065,4.08102335940624e-120,"cycling radial glia","Pbk"
"Birc51",7.18125305219739e-105,1.45795687900302,0.815,0.083,2.01060722955423e-100,"cycling radial glia","Birc5"
"Rrm21",6.7776116800308e-104,1.48070097798476,0.899,0.124,1.89759571817502e-99,"cycling radial glia","Rrm2"
"Cdca81",4.99452838365056e-103,1.41874453128084,0.899,0.12,1.39836805685448e-98,"cycling radial glia","Cdca8"
"Ccna21",6.33020588033335e-102,1.01613002500717,0.714,0.048,1.77233104237573e-97,"cycling radial glia","Ccna2"
"Nusap11",8.29131390811709e-101,1.08202451825922,0.681,0.043,2.32140206799462e-96,"cycling radial glia","Nusap1"
"Spc241",1.42200867739848e-99,1.26076431480286,0.849,0.1,3.98133989498027e-95,"cycling radial glia","Spc24"
"Spc251",2.87519326513414e-99,1.36391761494533,0.731,0.062,8.04996610372257e-95,"cycling radial glia","Spc25"
"Top2a1",1.26188429102806e-98,1.76407439431617,0.815,0.094,3.53302363802038e-94,"cycling radial glia","Top2a"
"Cdk11",9.20223238582221e-98,1.1716702877259,0.773,0.072,2.5764410233825e-93,"cycling radial glia","Cdk1"
"Fbxo5",3.24862491801011e-95,0.891923295144889,0.664,0.045,9.0955000454447e-91,"cycling radial glia","Fbxo5"
"Kif221",1.99267909345566e-93,0.997474700214569,0.672,0.05,5.57910292585714e-89,"cycling radial glia","Kif22"
"Tpx21",1.02514197734497e-91,1.20370822095899,0.731,0.069,2.87019250817045e-87,"cycling radial glia","Tpx2"
"Ckap2l",6.16315061838116e-90,0.831741434117134,0.597,0.035,1.72555891013436e-85,"cycling radial glia","Ckap2l"
"Hmmr",1.16897000945702e-89,0.800728110715394,0.521,0.019,3.27288223247777e-85,"cycling radial glia","Hmmr"
"Hist1h1b",1.31268720602826e-89,1.1028515243894,0.723,0.071,3.67526163943794e-85,"cycling radial glia","Hist1h1b"
